Frame_Index,System_Time_s,Human_Readable
282,1775226463.0806396,16:27:43.080
283,1775226463.0836372,16:27:43.083
284,1775226463.09638,16:27:43.096
285,1775226463.0994222,16:27:43.099
286,1775226463.1125069,16:27:43.112
287,1775226463.1155524,16:27:43.115
288,1775226463.1435254,16:27:43.143
289,1775226463.1545706,16:27:43.154
290,1775226463.161008,16:27:43.161
291,1775226463.163679,16:27:43.163
292,1775226463.1767654,16:27:43.176
293,1775226463.1799078,16:27:43.179
294,1775226463.1924317,16:27:43.192
295,1775226463.19546,16:27:43.195
296,1775226463.2081242,16:27:43.208
297,1775226463.2121909,16:27:43.212
298,1775226463.2256153,16:27:43.225
299,1775226463.228645,16:27:43.228
300,1775226463.2406023,16:27:43.240
301,1775226463.2596884,16:27:43.259
302,1775226463.2691514,16:27:43.269
303,1775226463.2731144,16:27:43.273
304,1775226463.2893994,16:27:43.289
305,1775226463.2923453,16:27:43.292
306,1775226463.3046582,16:27:43.304
307,1775226463.307651,16:27:43.307
308,1775226463.3204548,16:27:43.320
309,1775226463.32345,16:27:43.323
310,1775226463.336402,16:27:43.336
311,1775226463.3394501,16:27:43.339
312,1775226463.354255,16:27:43.354
313,1775226463.3775651,16:27:43.377
314,1775226463.381514,16:27:43.381
315,1775226463.3872743,16:27:43.387
316,1775226463.3903284,16:27:43.390
317,1775226463.4014995,16:27:43.401
318,1775226463.4045272,16:27:43.404
319,1775226463.4165282,16:27:43.416
320,1775226463.4341774,16:27:43.434
321,1775226463.4371982,16:27:43.437
322,1775226463.4518843,16:27:43.451
323,1775226463.454895,16:27:43.454
324,1775226463.4750364,16:27:43.475
325,1775226463.48706,16:27:43.487
326,1775226463.4970741,16:27:43.497
327,1775226463.4990695,16:27:43.499
328,1775226463.5121274,16:27:43.512
329,1775226463.5151694,16:27:43.515
330,1775226463.5292265,16:27:43.529
331,1775226463.5322163,16:27:43.532
332,1775226463.5451567,16:27:43.545
333,1775226463.5633693,16:27:43.563
334,1775226463.5968587,16:27:43.596
335,1775226463.600879,16:27:43.600
336,1775226463.6086252,16:27:43.608
337,1775226463.6126144,16:27:43.612
338,1775226463.624214,16:27:43.624
339,1775226463.6282108,16:27:43.628
340,1775226463.6402128,16:27:43.640
341,1775226463.6442783,16:27:43.644
342,1775226463.656594,16:27:43.656
343,1775226463.6602259,16:27:43.660
344,1775226463.6734903,16:27:43.673
345,1775226463.6958337,16:27:43.695
346,1775226463.7078464,16:27:43.707
347,1775226463.7203445,16:27:43.720
348,1775226463.722366,16:27:43.722
349,1775226463.7356477,16:27:43.735
350,1775226463.7386467,16:27:43.738
351,1775226463.7537687,16:27:43.753
352,1775226463.7558897,16:27:43.755
353,1775226463.7685359,16:27:43.768
354,1775226463.7715464,16:27:43.771
355,1775226463.784548,16:27:43.784
356,1775226463.794548,16:27:43.794
357,1775226463.8085504,16:27:43.808
